top - 10:50:46 up 14 days,  2:13, 81 users,  load average: 86.41, 41.00, 30.10
Tasks: 5031 total,   8 running, 5008 sleeping,   7 stopped,   8 zombie
%Cpu(s): 50.8 us,  7.6 sy,  0.0 ni, 40.6 id,  0.0 wa,  0.8 hi,  0.2 si,  0.0 st
MiB Mem : 1547035.+total, 330557.2 free, 294884.5 used, 937498.7 buff/cache
MiB Swap:   8000.0 total,     19.6 free,   7980.4 used. 1252151.+avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
3117658 pv2010    20   0  213008  15996   1536 S   0.0   0.0   0:00.00 (sd-pam)
3124797 lm1629    20   0   16392   3072   3072 S   0.0   0.0   0:00.01 bash
3125795 lm1629    20   0    7648   3072   3072 S   0.0   0.0   0:00.01 sh
3125959 lm1629    20   0  298660  10748   3072 S   0.0   0.0   0:00.89 code-072586267e
3126577 lm1629    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3126600 lm1629    20   0   11.3g  94012  26112 S   0.0   0.0   0:03.99 node
3129431 lm1629    20   0 1109572  49032  21504 S   0.0   0.0   0:01.26 node
3132167 jdezoort  20   0  124280  35328  23040 T   0.0   0.0   0:00.08 emacs
3133175 hz7140    20   0   27544  15360  10752 S   0.0   0.0  58:01.49 systemd
3133184 hz7140    20   0  210960  16112   1536 S   0.0   0.0   0:00.00 (sd-pam)
3136768 hz7140    20   0   18120   1536   1536 S   0.0   0.0   0:00.19 screen
3136769 hz7140    20   0   18304   3072   3072 S   0.0   0.0   0:00.18 bash
3142314 moviesyn  20   0   10504   6144   3072 S   0.0   0.0   0:00.02 python
3143598 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/145:2-cgroup_destroy
3145926 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.03 sshd
3146590 vd9462    20   0    7224   1536   1536 S   0.0   0.0   3:28.66 watch
3146928 moviesyn  20   0   10504   6144   3072 S   0.0   0.0   0:00.01 python
3148390 root      20   0       0      0      0 I   0.0   0.0   0:00.45 kworker/44:1-cgroup_destroy
3150015 lh0722    20   0   17968   3072   3072 S   0.0   0.0   0:00.02 bash
3152546 nb0564    20   0   17968   3072   3072 S   0.0   0.0   0:00.06 bash
3157720 lm1629    20   0   52.4g 666320  27648 S   0.0   0.0   0:10.09 node
3158630 jm8967    20   0   25932  15360  10752 S   0.0   0.0   0:04.67 systemd
3158643 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/20:1-mm_percpu_wq
3158698 jm8967    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3159266 jm8967    20   0   48536   6328   4608 S   0.0   0.0   0:00.00 sshd
3159415 jm8967    20   0   17796   3072   3072 S   0.0   0.0   0:00.02 bash
3161697 lm1629    20   0   18044   3072   3072 S   0.0   0.0   0:00.03 bash
3161894 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/39:0-mm_percpu_wq
3162479 zy0170    20   0   27612  13824  10752 S   0.0   0.0  60:13.59 systemd
3162482 zy0170    20   0  208552  13444   1536 S   0.0   0.0   0:00.00 (sd-pam)
3163028 zy0170    20   0    8500   1536   1536 S   0.0   0.0   0:07.19 tmux: server
3163029 zy0170    20   0   21904   4608   3072 S   0.0   0.0   0:00.10 bash
3163969 zy0170    20   0   21896   3072   3072 S   0.0   0.0   0:00.05 bash
3164428 root       0 -20       0      0      0 I   0.0   0.0   0:00.60 kworker/162:2H-kblockd
3171313 gl9102    20   0   12524   1536   1536 S   0.0   0.0   0:40.34 tmux: server
3185531 jl0796    20   0   22196   7680   3072 S   0.0   0.0   0:00.08 bash
3186515 hk4638    20   0   21932   3072   3072 S   0.0   0.0   0:00.03 bash
3190535 root       0 -20       0      0      0 I   0.0   0.0   0:00.20 kworker/21:0H-kblockd
3199571 sl8264    20   0   21.9g 187720  27648 S   0.0   0.0   0:03.97 node
3199718 lm1629    20   0   12.8g 515380 207360 S   0.0   0.0   0:22.78 julia
3199811 sl8264    20   0  310264   9216   4608 S   0.0   0.0   0:00.04 codex
3200032 sl8264    20   0    7124   3072   3072 S   0.0   0.0   0:00.00 sh
3200061 sl8264    20   0    5700      0      0 S   0.0   0.0   0:06.25 pet
3200785 sl8264    20   0  206588      0      0 S   0.0   0.0   0:03.50 pet
3201220 sl8264    20   0   18104   3072   3072 S   0.0   0.0   0:00.02 bash
3201376 sl8264    20   0   22.4g 405240  26112 S   0.0   0.0   0:03.38 node
3201389 sl8264    20   0    7256   3072   3072 S   0.0   0.0   0:00.00 sh
3204763 sl8264    20   0   18112   3072   3072 S   0.0   0.0   0:00.03 bash
3217706 rs7028    20   0   62.9g 629976  32256 S   0.0   0.0   0:18.45 node
3218260 sl8264    20   0    5476   3072   3072 S   0.0   0.0   0:00.00 tmux: client
3220351 root      20   0       0      0      0 I   0.0   0.0   0:00.56 kworker/43:0-mm_percpu_wq
3220448 rs7028    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3223541 rs7028    20   0   17968   3072   3072 S   0.0   0.0   0:00.03 bash
3232010 root      20   0       0      0      0 I   0.0   0.0   0:00.72 kworker/93:0-mm_percpu_wq
3237413 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/u786:1-events_unbound
3238136 ls1546    20   0   19020   3072   3072 S   0.0   0.0   0:00.18 bash
3243297 zz9706    20   0   19576   3072   3072 S   0.0   0.0   0:00.00 dbus-broker-lau
3243427 zz9706    20   0    4880   1536   1536 S   0.0   0.0   0:00.51 dbus-broker
3243907 sn5698    20   0    5584   1536   1536 S   0.0   0.0   0:00.00 sleep
3245532 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.04 sshd
3245591 xf0532    20   0   48540   6328   4608 S   0.0   0.0   0:00.00 sshd
3245595 xf0532    20   0   17928   3072   3072 S   0.0   0.0   0:00.02 bash
3247051 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/79:2-mm_percpu_wq
3247159 root      20   0       0      0      0 I   0.0   0.0   0:01.35 kworker/u769:2-rpciod
3247161 root      20   0       0      0      0 I   0.0   0.0   0:01.42 kworker/u769:5-events_unbound
3247165 root      20   0       0      0      0 I   0.0   0.0   0:00.81 kworker/u769:8-nfsiod
3247169 root      20   0       0      0      0 I   0.0   0.0   0:01.39 kworker/u769:11-events_unbound
3247170 root      20   0       0      0      0 I   0.0   0.0   0:00.72 kworker/u769:14-nfsiod
3247171 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/u769:15-nfsiod
3247172 root      20   0       0      0      0 I   0.0   0.0   0:00.60 kworker/u769:16-nfsiod
3247186 root      20   0       0      0      0 I   0.0   0.0   0:00.94 kworker/u769:22-nfsiod
3247187 root      20   0       0      0      0 I   0.0   0.0   0:01.45 kworker/u769:23-rpciod
3247188 root      20   0       0      0      0 I   0.0   0.0   0:02.82 kworker/u769:24-nfsiod
3247189 root      20   0       0      0      0 I   0.0   0.0   0:02.39 kworker/u769:31-events_unbound
3247192 root      20   0       0      0      0 I   0.0   0.0   0:00.06 kworker/u769:34-nfsiod
3247193 root      20   0       0      0      0 I   0.0   0.0   0:00.09 kworker/u769:36-nfsiod
3247194 root      20   0       0      0      0 I   0.0   0.0   0:00.58 kworker/u769:41-nfsiod
3247195 root      20   0       0      0      0 I   0.0   0.0   0:00.21 kworker/u769:43-nfsiod
3247197 root      20   0       0      0      0 I   0.0   0.0   0:01.73 kworker/u769:46-events_unbound
3247198 root      20   0       0      0      0 I   0.0   0.0   0:00.33 kworker/u789:2-events_unbound
3247200 root      20   0       0      0      0 I   0.0   0.0   0:00.19 kworker/u789:6-events_unbound
3247208 root      20   0       0      0      0 I   0.0   0.0   0:01.17 kworker/u769:47-nfsiod
3247731 root      20   0       0      0      0 I   0.0   0.0   0:00.24 kworker/u771:1-events_unbound
3248455 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/141:0
3248458 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/64:0-cgroup_destroy
3249296 ia3026    20   0  206856      0      0 S   0.0   0.0   0:07.67 pet
3249339 sokolova  20   0   27564  13824  10752 S   0.0   0.0  60:12.94 systemd
3249341 sokolova  20   0  208552  13456   1536 S   0.0   0.0   0:00.00 (sd-pam)
3249575 ia3026    20   0   18084   3072   3072 S   0.0   0.0   0:00.02 bash
3249893 ia3026    20   0   23.6g 569448  27648 S   0.0   0.0   0:06.07 node
3250895 ia3026    20   0  985060  35212  19968 S   0.0   0.0   0:00.14 node
3251098 root      20   0   48620   7680   7680 S   0.0   0.0   0:00.04 sshd
3251292 sp0421    20   0   25944  15360  10752 S   0.0   0.0   0:04.91 systemd
3251295 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/142:1-mm_percpu_wq
3251298 sp0421    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3251318 sp0421    20   0   48488   6436   4608 S   0.0   0.0   0:00.01 sshd
3251324 rs7028    20   0  987936  35276  19968 S   0.0   0.0   0:00.14 node
3251337 sp0421    20   0   18192   3072   3072 S   0.0   0.0   0:00.12 bash
3251653 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/68:0-mm_percpu_wq
3252180 root      20   0       0      0      0 I   0.0   0.0   0:00.11 kworker/u790:2-events_unbound
3252181 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/u784:0-events_unbound
3252182 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u777:1-events_unbound
3252183 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/u776:0-events_unbound
3252317 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/69:0-mm_percpu_wq
3253964 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/70:1-events
3254121 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/70:3-mm_percpu_wq
3254129 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/37:3-mm_percpu_wq
3254326 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/u774:3-events_unbound
3254608 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/17:0-events
3255272 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/115:2
3255273 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/54:0-cgwb_release
3255327 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/65:2
3255410 mo9089    20   0   48540   6336   4608 S   0.0   0.0   1:07.08 sshd
3255413 mo9089    20   0   21652   4608   3072 S   0.0   0.0   0:00.93 bash
3256540 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/62:0-mm_percpu_wq
3256587 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/67:1-events
3256960 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/25:2-mm_percpu_wq
3258727 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/72:1-kdmflush/253:5
3259483 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/19:1-xfs-inodegc/dm-4
3259899 ia3026    20   0   18528   3072   3072 S   0.0   0.0   0:00.05 bash
3260619 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/31:0-cgroup_destroy
3261325 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/74:1-mm_percpu_wq
3261917 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/176:1-cgroup_destroy
3261919 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/176:3-mm_percpu_wq
3262075 root      20   0   48540   7680   7680 S   0.0   0.0   0:00.04 sshd
3262243 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/u778:5-rpciod
3262764 yl4399    20   0   48540   6428   4608 S   0.0   0.0   0:00.02 sshd
3262765 yl4399    20   0   18060   3072   3072 S   0.0   0.0   0:00.06 bash
3263601 root      20   0       0      0      0 I   0.0   0.0   0:00.05 kworker/35:0-mm_percpu_wq
3264208 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/u768:1-ipoib_wq
3265000 root      20   0   48480   7680   7680 S   0.0   0.0   0:00.04 sshd
3265001 root      20   0   48480   7680   7680 S   0.0   0.0   0:00.03 sshd
3265002 root      20   0   48488   9216   9216 S   0.0   0.0   0:00.03 sshd
3265169 nr3764    20   0   48796   6448   4608 S   0.0   0.0   0:00.85 sshd
3265171 nr3764    20   0   49532   6348   4608 S   0.0   0.0   0:00.65 sshd
3265172 nr3764    20   0   49180   6380   4608 S   0.0   0.0   0:00.24 sshd
3265181 nr3764    20   0    8036   3072   3072 S   0.0   0.0   0:00.12 bash
3265216 nr3764    20   0    8032   3072   3072 S   0.0   0.0   0:00.12 bash
3265218 nr3764    20   0    8032   3072   3072 S   0.0   0.0   0:00.12 bash
3267028 nr3764    20   0  958808  27424  18432 S   0.0   0.0   0:00.14 node
3267098 nr3764    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3267543 nr3764    20   0   98.4g 327632  32256 S   0.0   0.0   0:25.94 node
3268018 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/130:2
3268033 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/18:2-mm_percpu_wq
3268099 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/187:2
3268100 nr3764    20   0   11.0g  34288  19968 S   0.0   0.0   0:00.59 node
3268837 nr3764    20   0  104.5g 483060  29184 S   0.0   0.0   0:48.57 node
3269003 root      20   0   48616   7680   7680 S   0.0   0.0   0:00.04 sshd
3269136 nr3764    20   0   48480   6464   4608 S   0.0   0.0   0:00.02 sshd
3269142 nr3764    20   0   21888   6144   3072 S   0.0   0.0   0:00.04 bash
3269235 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/73:0
3269922 nr3764    20   0  311732  11268   7680 S   0.0   0.0   0:00.07 codex
3270069 nr3764    20   0  311728  10752   7680 S   0.0   0.0   0:00.06 codex
3270644 nr3764    20   0   21936   6144   3072 S   0.0   0.0   0:00.03 bash
3271238 nr3764    20   0   77.7g 386388  21504 S   0.0   0.0   0:18.71 claude
3271479 nr3764    20   0    6292   1536   1536 S   0.0   0.0   0:00.20 watch
3271551 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.03 sshd
3271567 nr3764    20   0  311732  12288   7680 S   0.0   0.0   0:00.05 codex
3272408 root      20   0       0      0      0 I   0.0   0.0   0:00.61 kworker/105:0-mm_percpu_wq
3272422 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/152:1-cgroup_bpf_destroy
3272449 sokolova  20   0    6128   1536   1536 S   0.0   0.0   0:51.09 tmux: server
3272450 sokolova  20   0   18096   3072   3072 S   0.0   0.0   0:00.07 bash
3272502 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/27:1
3272659 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker/u771:4-nfsiod
3272660 root      20   0       0      0      0 I   0.0   0.0   0:00.17 kworker/u771:6-nfsiod
3272670 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u780:3-events_unbound
3272700 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/82:0-events
3272713 yc9182    20   0   25952  15360  10752 S   0.0   0.0   0:04.04 systemd
3272715 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/83:2-mm_percpu_wq
3272717 yc9182    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3272782 yc9182    20   0   48888   6420   4608 S   0.0   0.0   0:00.20 sshd
3272785 yc9182    20   0    7384   3072   3072 S   0.0   0.0   0:00.02 sh
3272910 yc9182    20   0  299120   9376   3072 S   0.0   0.0   0:00.78 code-591199df40
3273072 yc9182    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3273076 yc9182    20   0   11.3g  85700  26112 S   0.0   0.0   0:01.78 node
3273290 root      20   0   48616   9216   9216 S   0.0   0.0   0:00.04 sshd
3273307 yc9182    20   0 1114036  35316  21504 S   0.0   0.0   0:01.77 node
3273340 nr3764    20   0   48480   6448   4608 S   0.0   0.0   0:00.00 sshd
3273359 nr3764    20   0   22404   6144   3072 S   0.0   0.0   0:00.04 bash
3273502 root      20   0   48484   9216   9216 S   0.0   0.0   0:00.04 sshd
3274072 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/110:0-events
3274115 nb0564    20   0   18348   3072   3072 S   0.0   0.0   0:00.13 bash
3274222 yc9182    20   0   18404   3072   3072 S   0.0   0.0   0:00.03 bash
3274776 st0490    20   0   25960  15360  10752 S   0.0   0.0   0:03.79 systemd
3274777 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/84:1-cgroup_destroy
3274778 st0490    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3274802 st0490    20   0   48624   6364   4608 S   0.0   0.0   0:00.22 sshd
3274803 st0490    20   0   16392   3072   3072 S   0.0   0.0   0:00.01 bash
3274871 root      20   0       0      0      0 I   0.0   0.0   0:00.55 kworker/108:1-mm_percpu_wq
3275104 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/2:1
3275123 st0490    20   0    7648   3072   3072 S   0.0   0.0   0:00.01 sh
3275141 st0490    20   0  298648   7680   3072 S   0.0   0.0   0:00.79 code-258e40fedc
3275366 st0490    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3275370 st0490    20   0 1286652  52892  21504 S   0.0   0.0   0:01.89 node
3275616 st0490    20   0   63.0g 750436  26112 S   0.0   0.0   0:30.26 node
3275761 st0490    20   0   18068   3072   3072 S   0.0   0.0   0:00.03 bash
3275812 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/85:0-cgroup_destroy
3275919 st0490    20   0  316144  18432   6144 S   0.0   0.0   0:00.33 codex
3276375 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker/u781:1-nfsiod
3276664 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/148:2
3276964 tc9076    20   0   25964  15360  10752 S   0.0   0.0   0:03.51 systemd
3276965 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/80:0-cgroup_destroy
3276969 tc9076    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3277941 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.04 sshd
3277976 ap7577    20   0   48540   6360   4608 S   0.0   0.0   0:00.00 sshd
3277979 ap7577    20   0   17928   3072   3072 S   0.0   0.0   0:00.02 bash
3278286 tc9076    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3278290 tc9076    20   0   11.3g 140384  27648 S   0.0   0.0   0:10.22 node
3278843 tc9076    20   0 1100164  46536  21504 S   0.0   0.0   0:00.29 node
3279276 yl2390    20   0    5592   1536   1536 S   0.0   0.0   0:00.00 sleep
3279810 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/52:0-events
3279869 ap7577    20   0   16920   3072   3072 S   0.0   0.0   0:00.00 screen
3282945 jdezoort  20   0  124528  33792  23040 T   0.0   0.0   0:00.10 emacs
3283735 tc9076    20   0   22.0g 292812  26112 S   0.0   0.0   0:03.19 node
3284577 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u772:5
3286083 nr3764    20   0  994696  50552  18432 S   0.0   0.0   0:00.27 node
3286314 yc9182    20   0    7256   3072   3072 S   0.0   0.0   0:00.00 interactive_sru
3286321 yc9182    20   0  320808   8240   4608 S   0.0   0.0   0:00.03 srun
3289080 jl103     20   0  985060  29140  18432 S   0.0   0.0   0:00.12 node
3291361 lv7805    20   0   80700   6040   3072 S   0.0   0.0   0:00.00 salloc
3294298 root      20   0       0      0      0 I   0.0   0.0   0:00.73 kworker/132:3-events
3296362 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker/u790:0-events_unbound
3301102 tl0463    20   0   21936   6144   3072 S   0.0   0.0   0:00.05 bash
3303165 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/86:3-cgroup_destroy
3306187 root      20   0       0      0      0 I   0.0   0.0   0:00.04 kworker/53:1-mm_percpu_wq
3308179 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/162:0
3308241 yc9182    20   0   80940      0      0 S   0.0   0.0   0:00.00 srun
3308691 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/20:0
3308697 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/21:1-mm_percpu_wq
3309212 root      20   0   48620   9216   9216 S   0.0   0.0   0:00.03 sshd
3309590 ab8483    20   0   48488   6408   4608 S   0.0   0.0   0:00.01 sshd
3309677 ab8483    20   0   18056   3072   3072 S   0.0   0.0   0:00.06 bash
3309745 cl1704    20   0   17928   3072   3072 S   0.0   0.0   0:00.01 bash
3310242 nr3764    20   0 1603536  90956  18432 S   0.0   0.0   0:00.84 node
3311394 root      20   0   48536   7680   7680 S   0.0   0.0   0:00.04 sshd
3312042 pw6807    20   0   27388  15360  10752 S   0.0   0.0  40:17.71 systemd
3312044 pw6807    20   0  213156  18400   1536 S   0.0   0.0   0:00.00 (sd-pam)
3312549 jl1543    20   0  629020  56128   7680 S   0.0   0.0   0:00.58 python
3312672 root      20   0       0      0      0 I   0.0   0.0   0:00.01 kworker/57:1-mm_percpu_wq
3312728 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/u782:0-events_unbound
3312943 root      20   0   20948  10752   7680 S   0.0   0.0   0:00.30 systemd-hostnam
3313191 jw2329    20   0   25964  15360  10752 S   0.0   0.0   0:02.52 systemd
3313193 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/18:3-mm_percpu_wq
3313194 jw2329    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3313219 jw2329    20   0   48536   6420   4608 S   0.0   0.0   0:00.00 sshd
3313220 jw2329    20   0   17928   3072   3072 S   0.0   0.0   0:00.03 bash
3314179 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/8:0-mm_percpu_wq
3314337 sc7843    20   0  194780  63280   7680 S   0.0   0.0   8:37.59 python
3314485 lv7805    20   0  985056  33584  19968 S   0.0   0.0   0:00.11 node
3314662 lv7805    20   0   77.7g 377080  23040 S   0.0   0.0   0:15.42 claude
3315671 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/47:2-mm_percpu_wq
3315854 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/154:2
3315887 lc1556    20   0   19576   3072   3072 S   0.0   0.0   0:00.01 dbus-broker-lau
3315890 lc1556    20   0    4880   1536   1536 S   0.0   0.0   0:02.20 dbus-broker
3316508 ml4109    20   0   25968  15360  10752 S   0.0   0.0   0:02.19 systemd
3316539 ml4109    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3317120 cx2502    20   0   17944   3072   3072 S   0.0   0.0   0:00.05 bash
3317494 root      20   0       0      0      0 S   0.0   0.0   0:00.00 mmkproc
3317591 st0490    20   0   18068   3072   3072 S   0.0   0.0   0:00.03 bash
3317800 root      20   0   48536   9216   9216 S   0.0   0.0   0:00.03 sshd
3317953 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/16:2-cgroup_destroy
3318035 tl0463    20   0    5476   3072   3072 S   0.0   0.0   0:00.00 tmux: client
3318036 tl0463    20   0   21904   6144   3072 S   0.0   0.0   0:00.04 bash
3318145 ml4109    20   0   48984   6476   4608 S   0.0   0.0   0:00.07 sshd
3318148 ml4109    20   0   16392   3072   3072 S   0.0   0.0   0:00.00 bash
3318219 root      20   0       0      0      0 I   0.0   0.0   0:00.03 kworker/4:1-events
3318307 ml4109    20   0    7648   3072   3072 S   0.0   0.0   0:00.01 sh
3318352 ml4109    20   0  295712   8872   3072 S   0.0   0.0   0:00.47 code-ddc367ed5c
3318534 jx1279    20   0   17840   1536   1536 S   0.0   0.0   0:15.68 tmux: server
3318614 ml4109    20   0    7120   3072   3072 S   0.0   0.0   0:00.00 sh
3318620 ml4109    20   0   11.2g  47272  23040 S   0.0   0.0   0:01.97 node
3318652 jl1543    20   0  629008  52224   4608 S   0.0   0.0   0:00.50 python
3318968 ml4109    20   0   62.5g 797780  27648 S   0.0   0.1   0:16.74 node
3318979 jx1279    20   0   21692   6144   3072 S   0.0   0.0   0:00.17 bash
3318980 ml4109    20   0   11.0g  36812  19968 S   0.0   0.0   0:00.85 node
3319142 jx1279    20   0   21692   6144   3072 S   0.0   0.0   0:00.56 bash
3319210 ml4109    20   0    5704      0      0 S   0.0   0.0   0:02.74 pet
3319232 jx1279    20   0   21692   6144   3072 S   0.0   0.0   0:00.05 bash
3319306 jx1279    20   0   21692   6144   3072 S   0.0   0.0   0:00.04 bash
3319527 ys3146    20   0  209112   1536   1536 S   0.0   0.0   0:09.44 vhdl_ls
3320077 jx1279    20   0   21692   7680   3072 S   0.0   0.0   0:02.51 bash
3320225 ml4109    20   0   18084   3072   3072 S   0.0   0.0   0:00.02 bash
3320373 tl0463    20   0   37440  21352   4608 S   0.0   0.0   0:32.19 python
3321129 ml4109    20   0   12.4g 356092  21504 S   0.0   0.0   0:07.91 node
3321482 st0490    20   0  964792  33684  18432 S   0.0   0.0   0:00.12 node
3327407 st0490    20   0   18068   3072   3072 S   0.0   0.0   0:00.04 bash
3327604 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/23:2-cgroup_destroy
3328243 ml4109    20   0   18088   3072   3072 S   0.0   0.0   0:00.02 bash
3328367 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/17:2-events
3328370 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/17:3
3328400 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/23:3-mm_percpu_wq
3328976 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/166:2-events
3328978 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/166:3
3329509 root      20   0   48620   9216   9216 S   0.0   0.0   0:00.04 sshd
3329625 ab8483    20   0   48488   6460   4608 S   0.0   0.0   0:00.01 sshd
3329635 ab8483    20   0   18056   3072   3072 S   0.0   0.0   0:00.07 bash
3330669 yk9446    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3330850 ap34      20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3331815 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/78:0
3331816 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/97:1-events
3331817 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/97:3
3331828 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/80:2-events
3331851 st3812    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3332496 jh1161    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3333025 mo9089    20   0    9540   1536   1536 S   0.0   0.0   0:00.00 ssh-agent
3333257 yw1077    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3333949 jl1543    20   0    5580   1536   1536 S   0.0   0.0   0:00.00 sleep
3334057 root      20   0   48540   9216   9216 S   0.0   0.0   0:00.04 sshd
3334276 root      20   0       0      0      0 I   0.0   0.0   0:00.34 kworker/78:3-cgroup_destroy
3334452 jc4987    20   0   48540   6352   4608 S   0.0   0.0   0:00.00 sshd
3334456 jc4987    20   0   17928   3072   3072 S   0.0   0.0   0:00.01 bash
3334553 root      20   0   48488   9216   9216 S   0.0   0.0   0:00.03 sshd
3334580 tt1131    20   0   25972  13824   9216 S   0.0   0.0   0:01.44 systemd
3334581 tt1131    20   0  216756  21052   1536 S   0.0   0.0   0:00.00 (sd-pam)
3334590 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker/0:2-events
3334601 tt1131    20   0   49040   6332   4608 S   0.0   0.0   0:00.04 sshd
3334605 tt1131    20   0    7396   3072   3072 S   0.0   0.0   0:00.06 bash
